idx,Skewness_R,Kurtosis_R,Variance_R,RMS_R,Skewness_S,Kurtosis_S,Variance_S,RMS_S,Skewness_T,Kurtosis_T,Variance_T,RMS_T,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
95,0.000823167507574429,1.55340231319946,2.62783465840434,1.62106925360352,-0.001347290795089,1.53176583964876,2.66225823533484,1.63165950187924,0.000364535698465813,1.53716086264278,2.71671423516479,1.64823005246034,50,49.42,276,0.21,1.62106925360352,1.63165950187924,1.64823005246034,0,1
96,0.00214769602748639,1.55077931494403,2.39403179627703,1.54728000356534,-0.00205636780074896,1.5331289718346,2.43548308066276,1.56063246989425,0.000953866873030623,1.54075904811311,2.47989569910933,1.57475295315501,50,49.44,268,0.2,1.54728000356534,1.56063246989425,1.57475295315501,0,1
97,0.000909696610363893,1.54713830516653,2.17083961361419,1.47337976238607,0.00166931504500819,1.53201236997294,2.21867048905087,1.48954239469765,0.00568708681469915,1.54055866061497,2.25086200565672,1.50027275647663,50,49.46,256,0.18,1.47337976238607,1.48954239469765,1.50027275647663,0,1
98,0.00381228456811052,1.54131175803875,1.84504015091441,1.35834256002285,0.00261792073951127,1.53144204293628,1.88839162531921,1.37421920061262,0.00156733109231231,1.53870830281078,1.90256210228841,1.37932048701815,50,49.48,235,0.15,1.35834256002285,1.37421920061262,1.37932048701815,0,1
99,0.00457636637591312,1.53899460667824,1.48903449123654,1.22028579463407,0.00405356728018269,1.53144480401923,1.52952888663085,1.23678098730584,0.000236184336494792,1.54204746879062,1.54192504954783,1.24173151297353,50,49.5,213,0.12,1.22028579463407,1.23678098730584,1.24173151297353,0,1
100,-0.00290516542023581,1.5428946632404,9.08260320017591,3.01371376160547,-0.0101386685210418,1.54139165193367,9.12954036101959,3.021507751647,-0.00807317796061902,1.56864551248318,9.57765132698218,3.09474735319248,52.5,51.35,375,0.56,3.01371376160547,3.021507751647,3.09474735319248,0,1
101,-0.0022556394380143,1.54459073222701,8.86349238659369,2.97714120378185,-0.0120610205391894,1.54391981356202,8.90213388483389,2.98363602724045,-0.01030190984179,1.56869912815256,9.36307944360727,3.05988440406703,52.5,51.37,373,0.55,2.97714120378185,2.98363602724045,3.05988440406703,0,1
102,-0.0018090671062393,1.54467007673578,8.65777575755201,2.94238742640768,-0.0109746082315996,1.54106340575877,8.68499315303217,2.94701868848988,-0.0108746621889428,1.56853263652358,9.14359681949848,3.02380791487422,52.5,51.39,372,0.54,2.94238742640768,2.94701868848988,3.02380791487422,0,1
103,-0.0021025919643262,1.5456204239719,8.42507462829995,2.90257695653546,-0.010553285772941,1.54043782753983,8.46603022233372,2.90962901214789,-0.0107172831153885,1.56696394368633,8.92180713454426,2.98691132869087,52.5,51.41,370,0.53,2.90257695653547,2.90962901214789,2.98691132869087,0,1
104,-0.00262890253439508,1.5463169512138,8.23463098497471,2.86958310898304,-0.0122783086505244,1.5446265601073,8.26972172577193,2.87570648379241,-0.00988406375564855,1.56759829042397,8.71192079915857,2.95156680743764,52.5,51.43,369,0.53,2.86958310898304,2.87570648379241,2.95156680743764,0,1
105,-0.00396732607656776,1.54830739431138,8.06419966297105,2.83972905766057,-0.0114579468410976,1.54405293346406,8.09246766658083,2.84470935924743,-0.011649380923601,1.56771607703194,8.53214131283272,2.92095377584068,52.5,51.45,368,0.52,2.83972905766057,2.84470935924743,2.92095377584068,0,1
106,-0.00154392526860292,1.54817670526428,7.78308822608815,2.78980629557504,-0.012044280999988,1.54071674072525,7.81074648959354,2.79476133130649,-0.0134680997073722,1.56565993682399,8.25648401213913,2.87338399653848,52.5,51.47,366,0.5,2.78980629557504,2.79476133130649,2.87338399653848,0,1
107,-0.00256498352382179,1.54838999799524,7.62334756669602,2.76102511319769,-0.0135300211286792,1.53979557896299,7.64256943437023,2.76451185865876,-0.0103265259469152,1.56641300405301,8.0978155516478,2.84563927159808,52.5,51.49,365,0.5,2.7610251131977,2.76451185865876,2.84563927159808,0,1
108,-0.00464781519841518,1.549899739894,7.45672554754839,2.73067952915674,-0.0121374577202532,1.54051973674062,7.47066325767366,2.73323796469952,-0.0129825532125866,1.5658142049679,7.9002281164758,2.81070651861994,52.5,51.51,363,0.49,2.73067952915675,2.73323796469952,2.81070651861994,0,1
109,-0.00435791603111773,1.54994375589326,7.26354422725429,2.69508527707037,-0.0151458049369692,1.53985208075072,7.27314612245327,2.69687425226375,-0.0123639770124741,1.56468999180724,7.70874084619604,2.77643422319988,52.5,51.53,361,0.48,2.69508527707037,2.69687425226375,2.77643422319988,0,1
110,-0.00565517822064361,1.55087257841268,7.03892798327412,2.65308748124407,-0.0167154100425395,1.54095945993342,7.04785554504741,2.65477389086321,-0.0110383147903684,1.5659191433605,7.45938484966671,2.73116013374126,52.5,51.55,359,0.47,2.65308748124407,2.65477389086321,2.73116013374126,0,1
111,-0.00786716924791035,1.55330655629411,6.81417793511781,2.6103899029341,-0.0164233009652081,1.54053758545449,6.81036296599425,2.60965572955559,-0.0147919701008875,1.56395622235188,7.23876831901565,2.69047040365089,52.5,51.57,357,0.46,2.61038990293411,2.60965572955559,2.69047040365089,0,1
112,-0.0117295487595556,1.55471832005148,6.59578958062007,2.56820986094009,-0.0155510594871787,1.54072622784168,6.56775546767354,2.56275186702937,-0.013790469171654,1.56508263483008,6.9998744961679,2.64570129277209,52.5,51.59,355,0.45,2.5682098609401,2.56275186702937,2.64570129277209,0,1
113,-0.0123094064013228,1.55547334603539,6.33124199408352,2.51618335448727,-0.015922918072147,1.5382138122484,6.29822258847679,2.50962326832933,-0.0151265075608305,1.56224211360245,6.71118512199435,2.5905696516094,52.5,51.61,352,0.43,2.51618335448727,2.50962326832933,2.5905696516094,0,1
114,-0.0134615042371797,1.55780527235711,6.06674957401124,2.46306587799746,-0.0151917967097864,1.53953922098311,6.02755539716089,2.45510897308451,-0.0147716134612451,1.56076256199919,6.42900659505051,2.53552323889427,52.5,51.63,349,0.42,2.46306587799746,2.45510897308451,2.53552323889427,0,1
115,-0.0136917347321372,1.56029979834906,5.85991091264749,2.42071506042355,-0.0124143748271628,1.54116997735575,5.81989818266219,2.41243391063052,-0.015678896568453,1.57321400071933,6.19765204577193,2.48948659030972,52.5,51.65,346,0.41,2.42071506042355,2.41243391063052,2.48948659030972,0,1
116,-0.0130743998850581,1.56043041110835,5.62181215827216,2.3710226301822,-0.012566204157194,1.54367078888135,5.59235492821487,2.36480654455489,-0.0128836887021097,1.5604289446328,5.93813215774321,2.43680520163235,52.5,51.67,343,0.39,2.3710226301822,2.36480654455489,2.43680520163235,0,1
117,-0.0125187031516887,1.56201891604215,5.41320828108126,2.32662348842292,-0.0103389693598898,1.54055327159622,5.39124360803676,2.32189590632329,-0.0114055804241341,1.55675679597281,5.72258273176008,2.39216912470808,52.5,51.69,341,0.39,2.32662348842292,2.32189590632329,2.39216912470808,0,1
118,-0.0133773700103987,1.56233956218768,5.22057552109762,2.28484446674437,-0.0106022423526293,1.54285131892402,5.19952270376789,2.2802401750978,-0.0110980038397343,1.55687521308936,5.51161656337115,2.34765994042356,52.5,51.71,338,0.37,2.28484446674437,2.2802401750978,2.34765994042356,0,1
119,-0.0139254517581842,1.56670664991705,5.01111176555839,2.23854495682677,-0.00748441374204133,1.54102953179123,4.99473466417788,2.23488408634318,-0.00871187981642751,1.5552161647804,5.28481978798563,2.29885216715255,52.5,51.73,335,0.36,2.23854495682677,2.23488408634318,2.29885216715255,0,1
120,-0.0114178361043779,1.56350607946796,4.73241866729142,2.17540868854465,-0.00793931926175736,1.54056053425675,4.71327094657918,2.17101418252601,-0.00601779815923549,1.55478158628387,4.97559755559668,2.23058246792802,52.5,51.75,330,0.34,2.17540868854465,2.171014182526,2.23058246792802,0,1
121,-0.0102727393970621,1.5653980258973,4.51442326162955,2.12470319335371,-0.00566057241612098,1.53992873089037,4.50373542715197,2.1221965507772,-0.00472814020428564,1.55109166865367,4.73165181678299,2.17521438575456,52.5,51.77,327,0.33,2.12470319335371,2.1221965507772,2.17521438575456,0,1
122,-0.00767299793448696,1.56662348360472,4.33071904781934,2.08103386595837,-0.00669703408233948,1.53842318970514,4.31985055332417,2.07842405429359,-0.00547948563727476,1.54778771042479,4.52912231952908,2.12815253358013,52.5,51.79,323,0.33,2.08103386595837,2.07842405429358,2.12815253358013,0,1
123,-0.00501771258857878,1.56747282929487,4.12129398202111,2.03008923267915,-0.00388308801542775,1.53867046706942,4.11467587732349,2.02846550197765,-0.00404573206619485,1.547003752581,4.30266049061419,2.07426524431994,52.5,51.81,319,0.31,2.03008923267915,2.02846550197765,2.07426524431994,0,1
124,-0.00349556678656918,1.56398409336645,3.89336468529719,1.97315897862493,-0.00599746629582388,1.54026964775055,3.88606417551686,1.97130782992658,-0.00104078744978559,1.54712729883066,4.05134739287326,2.01277580879095,52.5,51.83,314,0.29,1.97315897862493,1.97130782992658,2.01277580879095,0,1
125,-0.00410687824036165,1.56604650758811,3.67775706555689,1.91774391301246,-0.00098295736726893,1.5379316273886,3.66959635679691,1.91561633354893,-0.00404999706178832,1.54183863082926,3.81123150209946,1.95221998930748,52.5,51.85,308,0.28,1.91774391301246,1.91561633354893,1.95221998930748,0,1
126,-0.00173494194447388,1.56420176057956,3.4261534769086,1.85099400173364,-0.0011103874896601,1.53908442701607,3.43016913408095,1.85208198086644,-0.00278378537499983,1.54035367485252,3.54867471281048,1.88377502065684,52.5,51.87,302,0.27,1.85099400173364,1.85208198086644,1.88377502065684,0,1
127,-0.00157826784040451,1.56232025204568,3.10136384186394,1.76107170255253,-0.00216161937473065,1.53623674383455,3.12042300730085,1.76648046103713,-0.00177222889670787,1.54250946783896,3.21354777893998,1.79262096335346,52.5,51.89,292,0.24,1.76107170255253,1.76648046103713,1.79262096335346,0,1
128,0.00170013165555166,1.5612407546336,2.83677813855611,1.68427780459396,-0.00194893089951008,1.53817741265144,2.86302151565792,1.69205167435461,-0.0016907381210944,1.53712120384828,2.92855903036265,1.71128651055698,52.5,51.91,284,0.23,1.68427780459396,1.69205167435461,1.71128651055698,0,1
129,0.000335492235895087,1.55810594505929,2.607142365059,1.61466513853949,0.000267583081505957,1.53812665603188,2.64400455013703,1.62604456740799,0.000452196902607989,1.54234884758172,2.6919399880165,1.64069848766579,52.5,51.93,275,0.21,1.61466513853949,1.62604456740799,1.64069848766579,0,1
130,0.00034078526153099,1.55112613795735,2.36956369017647,1.53934728857698,0.000289867752963248,1.53566408830959,2.40675510853815,1.55139181206038,0.00258775334840419,1.54357494753204,2.44721728361859,1.56434290003771,52.5,51.95,264,0.19,1.53934728857698,1.55139181206038,1.56434290003771,0,1
131,0.00242861352587163,1.5486979437966,2.11568916458113,1.45455133183141,0.00175117775188708,1.53498442088674,2.15298625386123,1.46731405954014,0.00256842734565492,1.54302976461792,2.1837489126374,1.47773870453953,52.5,51.97,253,0.17,1.45455133183141,1.46731405954014,1.47773870453953,0,1
132,0.00260190588574873,1.54354339281612,1.86529934810124,1.36577450980113,0.00311280148828644,1.53609847395378,1.90645312742754,1.38076835809149,0.00263370794263524,1.54172129302477,1.91873370357407,1.38517079736659,52.5,51.99,237,0.15,1.36577450980113,1.38076835809149,1.38517079736659,0,1
133,0.00462252829196046,1.53904599552122,1.45949479983538,1.20812985569849,0.0031023599224203,1.53135353519489,1.49811888428101,1.22401328699385,0.00265527664923069,1.54406104863477,1.50464871407651,1.22663000543435,52.5,52.01,213,0.12,1.20812985569849,1.22401328699385,1.22663000543435,0,1
134,-0.00176943815964844,1.55427372402453,8.71713522624515,2.95245561577625,-0.0130085540586396,1.54622979607258,8.73873947442595,2.95612059660948,-0.0130363553426955,1.57404839362115,9.24287401971265,3.04017913406629,55,53.91,372,0.53,2.95245561577626,2.95612059660948,3.04017913406629,0,1
135,-0.0032311943053482,1.55495499593263,8.43626587174838,2.9045017709904,-0.012106595592936,1.54700325083013,8.45519820592566,2.90776229588989,-0.0140938079465463,1.57503900696887,8.94396822044697,2.99061844187764,55,53.93,371,0.52,2.9045017709904,2.90776229588989,2.99061844187764,0,1
136,-0.00284010930050781,1.55503000871936,8.20543353288053,2.86449637865467,-0.0127399686518874,1.54592871290062,8.21399870879962,2.86599592856127,-0.0164984396091804,1.57276303608461,8.69466425771732,2.94864328440536,55,53.95,369,0.51,2.86449637865467,2.86599592856127,2.94864328440536,0,1
137,-0.00458169780274391,1.55695718793196,8.02186884182319,2.83227244205717,-0.0118687396604585,1.54783322401653,8.0261286136137,2.83302915801928,-0.0159546411829408,1.57253225987947,8.49657391550801,2.91486073383907,55,53.97,368,0.5,2.83227244205718,2.83302915801928,2.91486073383907,0,1
138,-0.00528669880506963,1.55679854575563,7.81977968527936,2.79636684299647,-0.0141392826872012,1.54686589857693,7.81577830870314,2.79565847316277,-0.0150101865449556,1.57076371930031,8.29329565395296,2.87977997523196,55,53.99,366,0.49,2.79636684299647,2.79565847316277,2.87977997523196,0,1
139,-0.00692964566814653,1.5585997446635,7.59530300763876,2.75593629502214,-0.0149987307183271,1.5460747875096,7.58839975854045,2.75469543060094,-0.0152011320793495,1.57266661970765,8.05477529462416,2.8380654263992,55,54.01,364,0.48,2.75593629502214,2.75469543060094,2.8380654263992,0,1
140,-0.00841506257214978,1.55960963260465,7.36756303768466,2.71430208209429,-0.0142210906431636,1.54718155542641,7.3588577171782,2.71270468618967,-0.0156531752574698,1.57244247669552,7.81356093358983,2.79524831691407,55,54.03,363,0.46,2.71430208209429,2.71270468618967,2.79524831691407,0,1
141,-0.00913317213119352,1.56020922993403,7.18692907840532,2.68082250886106,-0.0151008422944745,1.54714628720867,7.17391100536303,2.67840139888737,-0.0148932314919212,1.5698405738902,7.63774398981733,2.76361948029082,55,54.05,360,0.46,2.68082250886106,2.67840139888737,2.76361948029082,0,1
142,-0.0110614010240331,1.56249857720853,6.87950459164035,2.62285914520283,-0.0169563141634277,1.54791368414802,6.88044062262598,2.62304381001663,-0.0142418077869833,1.56984054156215,7.3347192276721,2.70824234113642,55,54.07,358,0.46,2.62285914520283,2.62304381001662,2.70824234113642,0,1
143,-0.010898157557811,1.56281983337186,6.6995441390949,2.58832963229096,-0.0155855015161639,1.54765228439852,6.69531091723457,2.58752045673613,-0.0155771306295064,1.56831879867747,7.13310773326345,2.67076127618076,55,54.09,356,0.43,2.58832963229096,2.58752045673613,2.67076127618076,0,1
144,-0.0104036887709982,1.56474347188941,6.45523869892107,2.5407000972987,-0.0162861887737659,1.54627470961118,6.43981156289516,2.53766940698269,-0.014036589213607,1.56671010495114,6.86544952997112,2.62017465164768,55,54.11,354,0.43,2.5407000972987,2.53766940698269,2.62017465164768,0,1
145,-0.00856531338361428,1.56455836977911,6.25599252605495,2.50118624600454,-0.0155729170098956,1.54656117843103,6.22814904664817,2.49561644624916,-0.0144276310629051,1.56605729748385,6.65741918279815,2.58017252535129,55,54.13,351,0.42,2.50118624600455,2.49561644624916,2.58017252535129,0,1
146,-0.00696810909228472,1.56524522888048,6.06127666713491,2.46196294862218,-0.0122569223157515,1.54875853506245,6.01686232563793,2.45292303233852,-0.0146645877013575,1.56444828020504,6.41668274019929,2.53309370431204,55,54.15,349,0.41,2.46196294862218,2.45292303233852,2.53309370431204,0,1
147,-0.00693336932705828,1.56754213804878,5.77247519402838,2.4025921614632,-0.0124719212294529,1.54525477006793,5.70392978703265,2.38828393988793,-0.0150405525574721,1.56030349242717,6.08733920285564,2.4672307371065,55,54.17,345,0.39,2.4025921614632,2.38828393988793,2.4672307371065,0,1
148,-0.0089011136856367,1.56901445292313,5.56322276812429,2.35863341220432,-0.00961027549048615,1.5477173430751,5.50370534474824,2.34598952512849,-0.0126380223316528,1.562080480784,5.86260563796455,2.42125761146587,55,54.19,343,0.38,2.35863341220432,2.34598952512849,2.42125761146586,0,1
149,-0.00865593456609439,1.57167730270422,5.28455237781858,2.29880434263586,-0.00811873446801,1.54690448583546,5.20502854038438,2.28144652691735,-0.0100044618235216,1.55852675565849,5.56777312070925,2.35958935078454,55,54.21,339,0.36,2.29880434263587,2.28144652691735,2.35958935078454,0,1
150,-0.00860662510582342,1.57141311185564,5.05285684123689,2.2478454723733,-0.00722992473858129,1.5446601268585,4.95438075437113,2.22582895807374,-0.00928189932301125,1.55617363966787,5.29763567970162,2.30163809044867,55,54.23,335,0.35,2.2478454723733,2.22582895807374,2.30163809044867,0,1
151,-0.00814001408264892,1.57278029149287,4.63381409016579,2.15261748035738,-0.0058402646959302,1.54763847549734,4.55282981279158,2.13373151479627,-0.00577655047013471,1.55329115466025,4.84294048565403,2.20064618395753,55,54.27,328,0.32,2.15261748035738,2.13373151479627,2.20064618395753,0,1
152,-0.00599271623328615,1.57420287647557,4.42889782821982,2.10448849643429,-0.00648762765301717,1.54669754203126,4.34976114341997,2.08560748012583,-0.00636197710190523,1.55152739881272,4.6109367618827,2.14728940358794,55,54.29,324,0.31,2.10448849643429,2.08560748012583,2.14728940358794,0,1
153,-0.00429955567115949,1.57100788825693,4.18591485263812,2.04594830006247,-0.00424642909671456,1.54365392838689,4.12530893755098,2.0310825238225,-0.00480405826365903,1.55850419468891,4.37847911862183,2.09246094772106,55,54.31,319,0.3,2.04594830006247,2.0310825238225,2.09246094772106,0,1
154,-0.00299134316696015,1.57451332089231,4.01523920782236,2.00379797636916,-0.00330403738389601,1.54744192257073,3.95291475180865,1.98818876601342,-0.0029126580096206,1.54756793911112,4.16572439827699,2.04099023807765,55,54.33,317,0.28,2.00379797636916,1.98818876601342,2.04099023807765,0,1
155,-0.000661024029467,1.57349133381074,3.73077369043492,1.931524253159,-0.00279889135735487,1.54696168652881,3.68186808782856,1.91881964870143,-0.00453976438224053,1.54275137144851,3.85201811990451,1.96263765105141,55,54.35,311,0.27,1.931524253159,1.91881964870143,1.96263765105141,0,1
