idx,fx1_R,fx0d5_R,fx1d5_R,fx2d5_R,fx3_R,fx5_R,fx7_R,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
94,1.10122636373186,0.0120575342142383,0.0266690515246764,0.0167504124670011,0.182595373407038,0.360471448846983,0.366797256995493,50,49.4,284,0.23,1.68861144395582,1.69817456953683,1.71835741252324,0,1
95,0.992594670334015,0.0136264961895954,0.0309301601894359,0.0198380747578288,0.145714521917271,0.348405153399971,0.247703837559245,50,49.42,276,0.21,1.62106925360352,1.63165950187924,1.64823005246034,0,1
96,0.855776074961372,0.0387327478852693,0.0564057409125121,0.0756158121581922,0.169980784903186,0.329129924104147,0.361229799383854,50,49.44,268,0.2,1.54728000356534,1.56063246989425,1.57475295315501,0,1
97,0.83583661240714,0.0540746417069951,0.119600417381915,0.0759409955983751,0.16615544381605,0.324592112684842,0.329186493824035,50,49.46,256,0.18,1.47337976238607,1.48954239469765,1.50027275647663,0,1
98,0.946556823770946,0.0109142630911559,0.0557908486978137,0.0104665742169955,0.122988222917169,0.297427475361905,0.308244684584929,50,49.48,235,0.15,1.35834256002285,1.37421920061262,1.37932048701815,0,1
99,0.861570464294229,0.0114155728013356,0.0370479343324558,0.0122127237392887,0.151756589079542,0.2656869236079,0.278012726658315,50,49.5,213,0.12,1.22028579463407,1.23678098730584,1.24173151297353,0,1
100,0.96270648079372,0.0178675095750343,0.04066611302393,0.0150578055390226,0.162169288096158,0.41717913042127,0.469121491158653,52.5,51.35,375,0.56,3.01371376160547,3.021507751647,3.09474735319248,0,1
101,1.13416300964262,0.0130701974986223,0.038202616483293,0.0198566480679606,0.205814765208943,0.381893008852388,0.474645447449057,52.5,51.37,373,0.55,2.97714120378185,2.98363602724045,3.05988440406703,0,1
102,1.28787511691899,0.0143998722974969,0.0314270565561637,0.0132288518662745,0.206531029767541,0.478764914523474,0.355471587741525,52.5,51.39,372,0.54,2.94238742640768,2.94701868848988,3.02380791487422,0,1
103,1.20945795897846,0.0180024153608354,0.0394282000783089,0.0160377617452529,0.188384705360996,0.443290029476097,0.433160274675004,52.5,51.41,370,0.53,2.90257695653547,2.90962901214789,2.98691132869087,0,1
104,1.13240168630511,0.0124096007456433,0.0464913867827625,0.0170843947204519,0.236473369200823,0.332970118143332,0.479398304253161,52.5,51.43,369,0.53,2.86958310898304,2.87570648379241,2.95156680743764,0,1
105,0.915106164155857,0.0137799614056473,0.029145811669697,0.0116943288125654,0.132857740583678,0.327859813119205,0.361731341771291,52.5,51.45,368,0.52,2.83972905766057,2.84470935924743,2.92095377584068,0,1
106,1.26313386259132,0.0413057101154427,0.0335311095048947,0.0171789950391308,0.20594084581449,0.487783917216252,0.44852278246536,52.5,51.47,366,0.5,2.78980629557504,2.79476133130649,2.87338399653848,0,1
107,1.23900290183254,0.115129062565227,0.121642913452401,0.0732979775613991,0.194608393616717,0.398505050761616,0.385242765614905,52.5,51.49,365,0.5,2.7610251131977,2.76451185865876,2.84563927159808,0,1
108,1.18770989394704,0.101924375468311,0.13473899763034,0.0820194863642597,0.177711002687532,0.473529558185561,0.463456428829606,52.5,51.51,363,0.49,2.73067952915675,2.73323796469952,2.81070651861994,0,1
109,1.10464898160374,0.0220143595596397,0.0340149488372427,0.0172003168738776,0.210729117016833,0.407555177987215,0.402227948527647,52.5,51.53,361,0.48,2.69508527707037,2.69687425226375,2.77643422319988,0,1
110,0.955363259441739,0.0196667914524532,0.0338956519890894,0.0127319639620114,0.149026724961747,0.34717046300155,0.364878086253113,52.5,51.55,359,0.47,2.65308748124407,2.65477389086321,2.73116013374126,0,1
111,1.08059385765069,0.0602300629035732,0.140920689990435,0.0193805357107601,0.204268714345556,0.31984934850265,0.468223420381117,52.5,51.57,357,0.46,2.61038990293411,2.60965572955559,2.69047040365089,0,1
112,1.13825369879026,0.12445880918955,0.151536085652197,0.0705947737107884,0.179293893807085,0.314666571583298,0.407289397054433,52.5,51.59,355,0.45,2.5682098609401,2.56275186702937,2.64570129277209,0,1
113,1.23013801689228,0.129521379480115,0.0930415883679982,0.0562262622718028,0.158305162439777,0.415051415022471,0.453735432617117,52.5,51.61,352,0.43,2.51618335448727,2.50962326832933,2.5905696516094,0,1
114,1.10503525188329,0.026765700916644,0.0357492907761096,0.021928721993098,0.21098331530442,0.397683509519811,0.365020186848215,52.5,51.63,349,0.42,2.46306587799746,2.45510897308451,2.53552323889427,0,1
115,0.863301437741734,0.0162627625378569,0.048330455537161,0.013867888320784,0.162587319057254,0.360942167298467,0.423538376140849,52.5,51.65,346,0.41,2.42071506042355,2.41243391063052,2.48948659030972,0,1
116,1.0324873090584,0.0135367163353094,0.0239035809680425,0.0157964070999212,0.195247387039074,0.347482802468927,0.464174079596286,52.5,51.67,343,0.39,2.3710226301822,2.36480654455489,2.43680520163235,0,1
117,1.14268460163943,0.0135358496769618,0.0432783851738044,0.0151492589475247,0.183247631050215,0.328640942933861,0.398431763841276,52.5,51.69,341,0.39,2.32662348842292,2.32189590632329,2.39216912470808,0,1
118,1.14165508887217,0.0119544971438185,0.0454198245490112,0.0135367868463536,0.179075180416457,0.304791604871335,0.421761730287837,52.5,51.71,338,0.37,2.28484446674437,2.2802401750978,2.34765994042356,0,1
119,1.11991026932143,0.0252377776641919,0.0292760504258525,0.0197148475960994,0.200188042832725,0.320634443796197,0.421817109931128,52.5,51.73,335,0.36,2.23854495682677,2.23488408634318,2.29885216715255,0,1
120,0.858332927462504,0.0161859781150853,0.0410493553836321,0.0133763956345754,0.182530274284332,0.378460955192791,0.400034874472778,52.5,51.75,330,0.34,2.17540868854465,2.171014182526,2.23058246792802,0,1
121,0.998738175957436,0.0441206755507874,0.105762240166015,0.0362115684554157,0.205318451116872,0.375342636208238,0.439285250843578,52.5,51.77,327,0.33,2.12470319335371,2.1221965507772,2.17521438575456,0,1
122,1.07283503269547,0.0180382561328249,0.0427759553233095,0.0173470025634909,0.196374368335943,0.371554191697801,0.330178476752985,52.5,51.79,323,0.33,2.08103386595837,2.07842405429358,2.12815253358013,0,1
